Unnamed: 0,trial_order_number,num_of_classes,noise_type(t),noise_ratio(alpha),noise_proportion_corrected(beta),machine_learning_model(f),dataset_size_proprotion(s),dataset_size,classes_info,accuracy_before_correction(acc_0),accuracy_after_correction(acc_beta),"R(beta, 0)","D(beta, 0)",num_of_corrected_noise,"B/C_ratio_D(beta,0)","B/C_ratio_R(beta,0)","B/C_ratio_D(beta,0)_correctedAmount","B/C_ratio_R(beta,0)_correctedAmount"
51977,7,10,NCAR,0.65,80.0%,rf,100%,60000.0,10cls,0.8196,0.8767,0.3165188470066521,0.0571,31200.0,0.071375,0.3956485587583151,1.830128205128205e-06,1.0144834839956798e-05
51978,7,10,NCAR,0.65,90.0%,rf,100%,60000.0,10cls,0.8196,0.8749,0.3065410199556542,0.0553,35100.00000000001,0.0614444444444444,0.3406011332840602,1.5754985754985753e-06,8.733362391898978e-06
51979,7,10,NCAR,0.65,100.0%,rf,100%,60000.0,10cls,0.8196,0.8773,0.3198447893569843,0.0576999999999999,39000.0,0.0576999999999999,0.3198447893569843,1.4794871794871769e-06,8.20114844505088e-06
51980,8,10,NCAR,0.65,10.0%,rf,100%,60000.0,10cls,0.8236,0.8422,0.105442176870748,0.0185999999999999,3900.0,0.185999999999999,1.05442176870748,4.769230769230744e-06,2.7036455607884102e-05
51981,8,10,NCAR,0.65,20.0%,rf,100%,60000.0,10cls,0.8236,0.8555,0.1808390022675739,0.0319,7800.0,0.1594999999999999,0.9041950113378696,4.0897435897435895e-06,2.318448747020178e-05
51982,8,10,NCAR,0.65,30.0%,rf,100%,60000.0,10cls,0.8236,0.858,0.1950113378684806,0.0343999999999999,11700.0,0.1146666666666663,0.6500377928949354,2.940170940170932e-06,1.666763571525475e-05
51983,8,10,NCAR,0.65,40.0%,rf,100%,60000.0,10cls,0.8236,0.8633,0.2250566893424034,0.0396999999999999,15600.0,0.0992499999999997,0.5626417233560085,2.5448717948717887e-06,1.4426710855282268e-05
51984,8,10,NCAR,0.65,50.0%,rf,100%,60000.0,10cls,0.8236,0.8706,0.2664399092970524,0.047,19500.0,0.094,0.5328798185941048,2.41025641025641e-06,1.3663585092156534e-05
51985,8,10,NCAR,0.65,60.0%,rf,100%,60000.0,10cls,0.8236,0.8694,0.2596371882086165,0.0457999999999999,23400.0,0.0763333333333331,0.4327286470143608,1.9572649572649533e-06,1.109560633370156e-05
51986,8,10,NCAR,0.65,70.0%,rf,100%,60000.0,10cls,0.8236,0.8723,0.2760770975056687,0.0486999999999999,27300.000000000004,0.0695714285714284,0.3943958535795267,1.7838827838827802e-06,1.0112714194346838e-05
51987,8,10,NCAR,0.65,80.0%,rf,100%,60000.0,10cls,0.8236,0.8724,0.2766439909297049,0.0487999999999999,31200.0,0.0609999999999998,0.345804988662131,1.5641025641025608e-06,8.866794581080285e-06
51988,8,10,NCAR,0.65,90.0%,rf,100%,60000.0,10cls,0.8236,0.8753,0.2930839002267572,0.0516999999999999,35100.00000000001,0.0574444444444443,0.3256487780297302,1.4729344729344698e-06,8.349968667428978e-06
51989,8,10,NCAR,0.65,100.0%,rf,100%,60000.0,10cls,0.8236,0.8767,0.3010204081632655,0.0531,39000.0,0.0531,0.3010204081632655,1.3615384615384617e-06,7.718472004186293e-06
51990,9,10,NCAR,0.65,10.0%,rf,100%,60000.0,10cls,0.8266,0.8457,0.1101499423298731,0.0191,3900.0,0.1909999999999999,1.101499423298731,4.8974358974358975e-06,2.824357495637772e-05
51991,9,10,NCAR,0.65,20.0%,rf,100%,60000.0,10cls,0.8266,0.8525,0.1493656286043831,0.0259,7800.0,0.1294999999999999,0.7468281430219155,3.320512820512821e-06,1.91494395646645e-05
51992,9,10,NCAR,0.65,30.0%,rf,100%,60000.0,10cls,0.8266,0.8624,0.2064590542099195,0.0358,11700.0,0.1193333333333333,0.6881968473663984,3.05982905982906e-06,1.764607300939483e-05
51993,9,10,NCAR,0.65,40.0%,rf,100%,60000.0,10cls,0.8266,0.8594,0.1891580161476358,0.0328,15600.0,0.082,0.4728950403690894,2.1025641025641028e-06,1.212551385561768e-05
51994,9,10,NCAR,0.65,50.0%,rf,100%,60000.0,10cls,0.8266,0.8691,0.2450980392156861,0.0424999999999999,19500.0,0.0849999999999998,0.4901960784313722,2.179487179487174e-06,1.256913021618903e-05
51995,9,10,NCAR,0.65,60.0%,rf,100%,60000.0,10cls,0.8266,0.8715,0.2589388696655135,0.0449,23400.0,0.0748333333333333,0.4315647827758558,1.918803418803419e-06,1.106576366091938e-05
51996,9,10,NCAR,0.65,70.0%,rf,100%,60000.0,10cls,0.8266,0.8711,0.256632064590542,0.0444999999999999,27300.000000000004,0.0635714285714284,0.3666172351293457,1.630036630036626e-06,9.400441926393478e-06
51997,9,10,NCAR,0.65,80.0%,rf,100%,60000.0,10cls,0.8266,0.8721,0.2623990772779699,0.0454999999999999,31200.0,0.0568749999999998,0.3279988465974623,1.45833333333333e-06,8.410226835832369e-06
51998,9,10,NCAR,0.65,90.0%,rf,100%,60000.0,10cls,0.8266,0.875,0.279123414071511,0.0484,35100.00000000001,0.0537777777777777,0.3101371267461233,1.3789173789173786e-06,7.952234019131365e-06
51999,9,10,NCAR,0.65,100.0%,rf,100%,60000.0,10cls,0.8266,0.8742,0.2745098039215685,0.0475999999999999,39000.0,0.0475999999999999,0.2745098039215685,1.220512820512818e-06,7.038712921065858e-06
52900,0,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8754,0.8749,-0.0040128410914923,-0.0004999999999999,300.00000000000006,-0.004999999999999,-0.040128410914923,-1.6666666666663331e-06,-1.3376136971640998e-05
52901,0,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8754,0.875,-0.0032102728731938,-0.0003999999999999,600.0000000000001,-0.0019999999999995,-0.016051364365969,-6.666666666664998e-07,-5.3504547886563325e-06
52902,0,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8754,0.8758,0.0032102728731947,0.0004,900.0,0.0013333333333333,0.0107009095773156,4.444444444444445e-07,3.566969859105222e-06
52903,0,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8754,0.8788,0.0272873194221514,0.0034,1200.0000000000002,0.0084999999999999,0.0682182985553785,2.8333333333333326e-06,2.273943285179283e-05
52904,0,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8754,0.8759,0.0040128410914932,0.0005,1500.0,0.001,0.0080256821829864,3.3333333333333335e-07,2.6752273943288e-06
52905,0,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8754,0.8771,0.0136436597110757,0.0017,1800.0,0.0028333333333333,0.0227394328517928,9.444444444444444e-07,7.579810950597611e-06
52906,0,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8754,0.8787,0.0264847512038529,0.0033,2100.0,0.0047142857142857,0.0378353588626469,1.5714285714285714e-06,1.2611786287549e-05
52907,0,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8754,0.8776,0.0176565008025689,0.0022,2400.0000000000005,0.00275,0.0220706260032111,9.166666666666664e-07,7.356875334403706e-06
52908,0,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8754,0.8775,0.0168539325842695,0.0020999999999999,2700.0000000000005,0.0023333333333332,0.0187265917602994,7.777777777777406e-07,6.242197253433147e-06
52909,0,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8754,0.8772,0.0144462279293741,0.0018,3000.0,0.0018,0.0144462279293741,6e-07,4.815409309791366e-06
52910,1,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8742,0.8717,-0.0198728139904606,-0.0024999999999999,300.00000000000006,-0.024999999999999,-0.1987281399046059,-8.333333333332998e-06,-6.624271330153532e-05
52911,1,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8742,0.878,0.0302066772655009,0.0038,600.0000000000001,0.019,0.1510333863275045,6.333333333333332e-06,5.034446210916816e-05
52912,1,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8742,0.8746,0.0031796502384742,0.0004,900.0,0.0013333333333333,0.0105988341282473,4.444444444444445e-07,3.532944709415778e-06
52913,1,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8742,0.8764,0.0174880763116055,0.0021999999999999,1200.0000000000002,0.0054999999999997,0.0437201907790137,1.8333333333332496e-06,1.4573396926337914e-05
52914,1,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8742,0.8765,0.0182829888712239,0.0022999999999999,1500.0,0.0045999999999998,0.0365659777424478,1.533333333333267e-06,1.21886592474826e-05
52915,1,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8742,0.8762,0.0158982511923688,0.002,1800.0,0.0033333333333333,0.0264970853206146,1.111111111111111e-06,8.832361773538223e-06
52916,1,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8742,0.8762,0.0158982511923688,0.002,2100.0,0.0028571428571428,0.0227117874176697,9.523809523809523e-07,7.570595805889905e-06
52917,1,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8742,0.8785,0.0341812400635927,0.0042999999999999,2400.0000000000005,0.0053749999999998,0.0427265500794908,1.7916666666666248e-06,1.424218335983029e-05
52918,1,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8742,0.8772,0.0238473767885532,0.003,2700.0000000000005,0.0033333333333333,0.0264970853206146,1.111111111111111e-06,8.83236177353822e-06
52919,1,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8742,0.8799,0.0453100158982514,0.0057,3000.0,0.0057,0.0453100158982514,1.9e-06,1.5103338632750466e-05
52920,2,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8756,0.8744,-0.0096463022508045,-0.0012,300.00000000000006,-0.0119999999999999,-0.0964630225080449,-3.999999999999999e-06,-3.2154340836014994e-05
52921,2,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8756,0.8761,0.0040192926045011,0.0004999999999999,600.0000000000001,0.0024999999999995,0.0200964630225055,8.333333333331666e-07,6.698821007501832e-06
52922,2,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8756,0.8749,-0.0056270096463025,-0.0007,900.0,-0.0023333333333333,-0.0187566988210083,-7.777777777777778e-07,-6.252232940336111e-06
52923,2,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8756,0.8743,-0.0104501607717048,-0.0013,1200.0000000000002,-0.00325,-0.026125401929262,-1.083333333333333e-06,-8.708467309753999e-06
52924,2,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8756,0.8771,0.0120578778135043,0.0014999999999999,1500.0,0.0029999999999998,0.0241157556270086,9.999999999999337e-07,8.038585209002868e-06
52925,2,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8756,0.8762,0.0048231511254014,0.0005999999999999,1800.0,0.0009999999999998,0.0080385852090023,3.3333333333327777e-07,2.6795284030007777e-06
52926,2,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8756,0.8773,0.0136655948553048,0.0016999999999999,2100.0,0.0024285714285712,0.0195222783647211,8.095238095237619e-07,6.507426121573715e-06
52927,2,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8756,0.8768,0.0096463022508036,0.0011999999999999,2400.0000000000005,0.0014999999999998,0.0120578778135045,4.999999999999583e-07,4.0192926045015e-06
52928,2,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8756,0.8757,0.0008038585209002,9.9999999999989e-05,2700.0000000000005,0.000111111111111,0.0008931761343335,3.703703703703296e-08,2.977253781111851e-07
52929,2,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8756,0.8766,0.0080385852090032,0.001,3000.0,0.001,0.0080385852090032,3.3333333333333335e-07,2.6795284030010666e-06
52930,3,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8719,0.8759,0.0312256049960968,0.004,300.00000000000006,0.04,0.3122560499609679,1.3333333333333332e-05,0.0001040853499869
52931,3,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8719,0.8768,0.0382513661202187,0.0049,600.0000000000001,0.0244999999999999,0.1912568306010934,8.166666666666664e-06,6.375227686703116e-05
52932,3,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8719,0.8751,0.0249804839968772,0.0031999999999999,900.0,0.0106666666666663,0.0832682799895906,3.5555555555554445e-06,2.7756093329863555e-05
52933,3,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8719,0.8758,0.0304449648711944,0.0039,1200.0000000000002,0.0097499999999999,0.0761124121779859,3.25e-06,2.537080405932866e-05
52934,3,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8719,0.8771,0.0405932864949257,0.0051999999999999,1500.0,0.0103999999999998,0.0811865729898514,3.4666666666666e-06,2.706219099661713e-05
52935,3,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8719,0.8752,0.0257611241217796,0.0032999999999999,1800.0,0.0054999999999998,0.0429352068696326,1.8333333333332776e-06,1.4311735623210887e-05
52936,3,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8719,0.8772,0.041373926619828,0.0052999999999999,2100.0,0.0075714285714284,0.0591056094568971,2.523809523809476e-06,1.9701869818965715e-05
52937,3,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8719,0.8764,0.0351288056206085,0.0044999999999999,2400.0000000000005,0.0056249999999998,0.0439110070257606,1.874999999999958e-06,1.4637002341920204e-05
52938,3,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8719,0.8777,0.0452771272443405,0.0058,2700.0000000000005,0.0064444444444444,0.0503079191603783,2.148148148148148e-06,1.6769306386792776e-05
52939,3,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8719,0.8778,0.0460577673692429,0.0059,3000.0,0.0059,0.0460577673692429,1.9666666666666668e-06,1.5352589123080968e-05
52940,4,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8757,0.8773,0.0128720836685433,0.0015999999999999,300.00000000000006,0.0159999999999989,0.128720836685433,5.333333333332998e-06,4.290694556181099e-05
52941,4,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8757,0.8791,0.0273531777956553,0.0033999999999999,600.0000000000001,0.0169999999999994,0.1367658889782765,5.666666666666499e-06,4.5588629659425495e-05
52942,4,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8757,0.877,0.0104585679806916,0.0012999999999999,900.0,0.004333333333333,0.034861893268972,1.4444444444443331e-06,1.1620631089657331e-05
52943,4,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8757,0.8754,-0.0024135156878525,-0.0003,1200.0000000000002,-0.0007499999999999,-0.0060337892196312,-2.5e-07,-2.0112630732104164e-06
52944,4,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8757,0.8767,0.0080450522928399,0.001,1500.0,0.002,0.0160901045856798,6.666666666666667e-07,5.3633681952266e-06
52945,4,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8757,0.8733,-0.0193081255028163,-0.0024,1800.0,-0.004,-0.0321802091713605,-1.3333333333333332e-06,-1.07267363904535e-05
52946,4,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8757,0.8777,0.0160901045856798,0.002,2100.0,0.0028571428571428,0.0229858636938282,9.523809523809523e-07,7.66195456460943e-06
52947,4,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8757,0.8749,-0.0064360418342721,-0.0008,2400.0000000000005,-0.001,-0.0080450522928401,-3.333333333333333e-07,-2.6816840976133746e-06
52948,4,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8757,0.8768,0.0088495575221238,0.0010999999999999,2700.0000000000005,0.0012222222222221,0.0098328416912486,4.074074074073703e-07,3.277613897082888e-06
52949,4,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8757,0.8752,-0.0040225261464204,-0.0005,3000.0,-0.0005,-0.0040225261464204,-1.666666666666667e-07,-1.3408420488068002e-06
52950,5,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8748,0.8758,0.0079872204472843,0.001,300.00000000000006,0.01,0.0798722044728429,3.333333333333333e-06,2.662406815761433e-05
52951,5,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8748,0.8764,0.0127795527156544,0.0015999999999999,600.0000000000001,0.0079999999999994,0.063897763578272,2.666666666666499e-06,2.129925452609066e-05
52952,5,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8748,0.8764,0.0127795527156544,0.0015999999999999,900.0,0.005333333333333,0.0425985090521813,1.7777777777776666e-06,1.4199503017393778e-05
52953,5,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8748,0.8771,0.0183706070287537,0.0022999999999999,1200.0000000000002,0.0057499999999997,0.0459265175718842,1.916666666666583e-06,1.530883919062808e-05
52954,5,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8748,0.8738,-0.0079872204472843,-0.001,1500.0,-0.002,-0.0159744408945686,-6.666666666666667e-07,-5.324813631522866e-06
52955,5,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8748,0.8771,0.0183706070287537,0.0022999999999999,1800.0,0.0038333333333331,0.0306176783812561,1.2777777777777224e-06,1.0205892793752056e-05
52956,5,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8748,0.8783,0.0279552715654947,0.0034999999999999,2100.0,0.0049999999999998,0.0399361022364209,1.666666666666619e-06,1.3312034078807e-05
52957,5,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8748,0.8766,0.014376996805112,0.0018,2400.0000000000005,0.00225,0.01797124600639,7.499999999999998e-07,5.990415335463332e-06
52958,5,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8748,0.878,0.0255591054313097,0.0031999999999999,2700.0000000000005,0.0035555555555554,0.0283990060347885,1.185185185185148e-06,9.466335344929516e-06
52959,5,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8748,0.8756,0.0063897763578276,0.0008,3000.0,0.0008,0.0063897763578276,2.666666666666667e-07,2.1299254526092e-06
52960,6,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8757,0.8731,-0.0209171359613841,-0.0026,300.00000000000006,-0.026,-0.209171359613841,-8.666666666666664e-06,-6.972378653794699e-05
52961,6,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8757,0.8769,0.0096540627514077,0.0011999999999999,600.0000000000001,0.0059999999999995,0.0482703137570385,1.999999999999833e-06,1.6090104585679496e-05
52962,6,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8757,0.8752,-0.0040225261464204,-0.0005,900.0,-0.0016666666666666,-0.013408420488068,-5.555555555555555e-07,-4.469473496022667e-06
52963,6,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8757,0.8766,0.007240547063556,0.0009,1200.0000000000002,0.00225,0.01810136765889,7.499999999999998e-07,6.033789219629999e-06
52964,6,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8757,0.8798,0.0329847144006435,0.0040999999999999,1500.0,0.0081999999999998,0.065969428801287,2.7333333333332662e-06,2.1989809600429e-05
52965,6,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8757,0.8776,0.0152855993563959,0.0019,1800.0,0.0031666666666666,0.0254759989273265,1.0555555555555555e-06,8.491999642442166e-06
52966,6,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8757,0.8754,-0.0024135156878525,-0.0003,2100.0,-0.0004285714285714,-0.0034478795540749,-1.4285714285714285e-07,-1.1492931846916666e-06
52967,6,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8757,0.8767,0.0080450522928399,0.001,2400.0000000000005,0.00125,0.0100563153660498,4.166666666666666e-07,3.3521051220166245e-06
52968,6,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8757,0.876,0.0024135156878517,0.0002999999999999,2700.0000000000005,0.0003333333333332,0.002681684097613,1.1111111111107406e-07,8.938946992043331e-07
52969,6,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8757,0.8766,0.007240547063556,0.0009,3000.0,0.0009,0.007240547063556,3e-07,2.413515687852e-06
52970,7,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8743,0.8751,0.0063643595863168,0.0008,300.00000000000006,0.008,0.0636435958631679,2.6666666666666664e-06,2.1214531954389328e-05
52971,7,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8743,0.8758,0.0119331742243441,0.0015,600.0000000000001,0.0075,0.0596658711217205,2.5e-06,1.988862370724016e-05
52972,7,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8743,0.8733,-0.0079554494828957,-0.001,900.0,-0.0033333333333333,-0.0265181649429856,-1.111111111111111e-06,-8.839388314328556e-06
52973,7,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8743,0.8778,0.0278440731901357,0.0035,1200.0000000000002,0.0087499999999999,0.0696101829753392,2.916666666666666e-06,2.320339432511308e-05
52974,7,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8743,0.8768,0.0198886237072399,0.0025,1500.0,0.005,0.0397772474144798,1.6666666666666669e-06,1.3259082471493266e-05
52975,7,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8743,0.8781,0.0302307080350041,0.0038,1800.0,0.0063333333333333,0.0503845133916735,2.111111111111111e-06,1.6794837797224498e-05
52976,7,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8743,0.8794,0.0405727923627684,0.0050999999999999,2100.0,0.0072857142857141,0.0579611319468119,2.428571428571381e-06,1.9320377315604e-05
52977,7,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8743,0.8754,0.0087509944311852,0.0010999999999999,2400.0000000000005,0.0013749999999998,0.0109387430389815,4.583333333332916e-07,3.6462476796605e-06
52978,7,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8743,0.8748,0.0039777247414483,0.0005,2700.0000000000005,0.0005555555555555,0.0044196941571647,1.851851851851852e-07,1.4732313857215922e-06
52979,7,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8743,0.8788,0.0357995226730314,0.0045,3000.0,0.0045,0.0357995226730314,1.4999999999999998e-06,1.19331742243438e-05
52980,8,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8755,0.8748,-0.0056224899598387,-0.0006999999999999,300.00000000000006,-0.006999999999999,-0.056224899598387,-2.333333333333e-06,-1.874163319946233e-05
52981,8,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8755,0.8746,-0.0072289156626498,-0.0008999999999999,600.0000000000001,-0.0044999999999995,-0.036144578313249,-1.4999999999998332e-06,-1.2048192771082998e-05
52982,8,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8755,0.8764,0.0072289156626506,0.0009,900.0,0.003,0.0240963855421686,1e-06,8.032128514056222e-06
52983,8,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8755,0.8755,0.0,0.0,1200.0000000000002,0.0,0.0,0.0,0.0
52984,8,10,NAR,0.05,50.0%,rf,100%,60000.0,10cls,0.8755,0.8783,0.0224899598393576,0.0028,1500.0,0.0056,0.0449799196787152,1.8666666666666669e-06,1.4993306559571734e-05
52985,8,10,NAR,0.05,60.0%,rf,100%,60000.0,10cls,0.8755,0.8793,0.0305220883534138,0.0038,1800.0,0.0063333333333333,0.0508701472556896,2.111111111111111e-06,1.6956715751896555e-05
52986,8,10,NAR,0.05,70.0%,rf,100%,60000.0,10cls,0.8755,0.8777,0.0176706827309244,0.0022,2100.0,0.0031428571428571,0.0252438324727491,1.0476190476190478e-06,8.414610824249714e-06
52987,8,10,NAR,0.05,80.0%,rf,100%,60000.0,10cls,0.8755,0.8761,0.004819277108434,0.0006,2400.0000000000005,0.0007499999999999,0.0060240963855424,2.5e-07,2.008032128514166e-06
52988,8,10,NAR,0.05,90.0%,rf,100%,60000.0,10cls,0.8755,0.8748,-0.0056224899598387,-0.0006999999999999,2700.0000000000005,-0.0007777777777776,-0.0062472110664874,-2.5925925925922217e-07,-2.082403688829148e-06
52989,8,10,NAR,0.05,100.0%,rf,100%,60000.0,10cls,0.8755,0.8748,-0.0056224899598387,-0.0006999999999999,3000.0,-0.0006999999999999,-0.0056224899598387,-2.333333333333e-07,-1.8741633199462332e-06
52990,9,10,NAR,0.05,10.0%,rf,100%,60000.0,10cls,0.8758,0.8754,-0.0032206119162646,-0.0004,300.00000000000006,-0.004,-0.032206119162646,-1.3333333333333332e-06,-1.0735373054215331e-05
52991,9,10,NAR,0.05,20.0%,rf,100%,60000.0,10cls,0.8758,0.8769,0.0088566827697261,0.0010999999999999,600.0000000000001,0.0054999999999995,0.0442834138486305,1.8333333333331664e-06,1.4761137949543496e-05
52992,9,10,NAR,0.05,30.0%,rf,100%,60000.0,10cls,0.8758,0.8767,0.0072463768115943,0.0009,900.0,0.003,0.024154589371981,1e-06,8.051529790660333e-06
52993,9,10,NAR,0.05,40.0%,rf,100%,60000.0,10cls,0.8758,0.8762,0.0032206119162637,0.0003999999999999,1200.0000000000002,0.0009999999999997,0.0080515297906592,3.333333333332499e-07,2.683843263553083e-06
